id,tipologia,denominazione,via,civico,latitude,longitude,stelle,categoria,totalePostiLetto,totaleNumeroCamere,numeroSingole,numeroDoppie,numeroTriple,numeroQuadruple,numeroBagni
388758,Case e appartamenti per vacanze,DOMUS TRASTEVERINA,Via Garibaldi,16 A,41.8906457,12.4665432,,2.0,2.0,1.0,,1.0,,,
402216,Case e appartamenti per vacanze,DOMUS URBANI CASA E APPARTAMENTO PER VACANZE,Via Sebino,16,41.9219483,12.5057919,,1.0,2.0,1.0,,1.0,,,
391736,Case e appartamenti per vacanze,DOMUS VATICAN Casa e appartamento per vacanze,Via Tunisi,3,41.9074559,12.4528302,,1.0,2.0,1.0,,1.0,,,
391206,Case e appartamenti per vacanze,DOMUS VELIA,Via Ugo Betti,12,41.873706,12.4565433,,2.0,2.0,1.0,,1.0,,,
393929,Case e appartamenti per vacanze,DOMUS VITA ROMANA CASA E APPARTAMENTO PER VACANZE,Via Santamaura,7,41.9077911,12.4539603,,2.0,4.0,2.0,,2.0,,,
389457,Case e appartamenti per vacanze,DOMUSGEMELLI.IT,Via Emanuele Celesia,7,41.9348028,12.4250182,,2.0,2.0,1.0,,1.0,,,
391318,Case e appartamenti per vacanze,DOMUSUITE RHOME COLOSSEO,Via del Boschetto,126,41.8955308,12.4910348,,2.0,1.0,1.0,1.0,,,,
388809,Case e appartamenti per vacanze,DONATELLO COZY HOME,Via Donatello,67,41.9241004,12.4684951,,2.0,2.0,,,,,,
389099,Case e appartamenti per vacanze,DONNA FELICITA,Via Dei Campi Flegrei,9,41.9322733,12.5275681,,,3.0,2.0,1.0,1.0,,,
389501,Case e appartamenti per vacanze,DONNA LAVINIA A CINECITTA',Viale Spartaco,18,41.8581973,12.5545211,,2.0,4.0,2.0,,2.0,,,
392714,Case e appartamenti per vacanze,DOPODOMANI HOME,Via delle Carrozze,3,41.9054654,12.4788371,,2.0,5.0,3.0,1.0,2.0,,,
402518,Case e appartamenti per vacanze,DORA APARTMENT CASA E APPARTAMENTO PER VACANZE,Via Cesare Baronio,121,41.8717948,12.5191748,,1.0,2.0,1.0,,1.0,,,
389597,Case e appartamenti per vacanze,DORMODALAY GUEST HOUSE,Via Rasella,51,41.9022725,12.4869313,,2.0,2.0,1.0,,1.0,,,
390334,Case e appartamenti per vacanze,DOVIGI HOLIDAY HOME,Via Crescenzio,82,41.9062858,12.4606962,,3.0,3.0,2.0,1.0,1.0,,,
389758,Case e appartamenti per vacanze,DREAAMY LOFT NAVONA CASA E APPARTAMENTO PER VACANZE,Via Dei Vecchiarelli,32,41.9006799,12.4684215,,1.0,3.0,,,,,,
391032,Case e appartamenti per vacanze,DREAM HOLIDAY HOME,Via Cardinal Agliardi,16,41.8988995,12.4535303,,2.0,4.0,2.0,,2.0,,,
392744,Case e appartamenti per vacanze,DREAMSROME LUX 1/2/34,Via Tiburtina,538,41.9083355,12.5423966,,3.0,16.0,9.0,,,,,
388320,Case e appartamenti per vacanze,DRUSIANA FIRST,Via Druso,41,41.8812584,12.4974269,,,2.0,2.0,2.0,,,,
389677,Case e appartamenti per vacanze,DUCKE'S APPARTAMENT CASA E APPARTAMENTO PER VACANZE,Via dei Duchi di Castro,1,41.9397269,12.4628013,,2.0,2.0,1.0,,1.0,,,
393236,Case e appartamenti per vacanze,DUKE CASA E APPARTAMENTO PER VACANZE,Via del Lavatore,32,41.9011328,12.4844865,,1.0,2.0,1.0,,1.0,,,
394090,Case e appartamenti per vacanze,DURAZZO 3 BED ROOM APARTMENT - Casa e appartamento per vacanze,Via Durazzo,18,41.9217672,12.4568366,,2.0,5.0,3.0,1.0,2.0,,,
394015,Case e appartamenti per vacanze,Eagle Nest Casa Casa e appartamento per vacanze,Via Trionfale,132,41.9149407,12.4503072,,1.0,2.0,1.0,,1.0,,,
391323,Case e appartamenti per vacanze,EASY HOLIDAY CASA E APPARTAMENTO PER VACANZE,Via Arno,40,41.9169926,12.5034097,,2.0,2.0,1.0,,1.0,,,
390561,Case e appartamenti per vacanze,EASY SUITE,Vicolo di Monte del Gallo,19,41.8957703,12.4535542,,1.0,3.0,1.0,,,1.0,,
388676,Case e appartamenti per vacanze,EC CASA VACANZE,Via Cavour,150,41.8965467,12.4953687,,,2.0,1.0,,,,,
389695,Case e appartamenti per vacanze,Ecce Roma,Via Castelfidardo,60,41.9059102,12.5015251,,1.0,6.0,3.0,1.0,1.0,1.0,,
392304,Case e appartamenti per vacanze,ECO-APARTMENT & TERRACE,Via Appia Nuova,165,41.8810374,12.5154153,,1.0,2.0,1.0,,1.0,,,
390440,Case e appartamenti per vacanze,ECO LIVING SUITE EUROSKY CASA E APPARTAMENTO PER VACANZE,Viale Giorgio Ribotta,21,41.8195732,12.457694,,1.0,2.0,1.0,,1.0,,,
390517,Case e appartamenti per vacanze,EDEN CASA E APPARTAMENTO PER VACANZE DI GIULIA DAI,Via di Santa Croce in Gerusalemme,87,41.8914248,12.509677,,2.0,4.0,2.0,,2.0,,,
400990,Case e appartamenti per vacanze,Edi's House casa e appartamento per vacanze,Via Aurelia Antica,425,41.8888626,12.4259596,,2.0,2.0,1.0,,1.0,,,
388448,Case e appartamenti per vacanze,EDOARDO VATICAN SUITE,Via Ottaviano,43,41.9074222,12.4576507,,,1.0,1.0,1.0,,,,
391160,Case e appartamenti per vacanze,EDOMUS ROMA CASA E APPARTAMENTO PER VACANZE,Via del Casale Strozzi,31,41.9165649,12.4536061,,2.0,2.0,1.0,,1.0,,,
393997,Case e appartamenti per vacanze,EDRA HOME CASA E APPARTAMENTO PER VACANZE,Viale America,111,41.831151,12.4641068,,1.0,2.0,1.0,,1.0,,,
393998,Case e appartamenti per vacanze,EDRA HOME FATTORI CASA E APPARTAMENTO PER VACANZE,Viale America,111,41.831151,12.4641068,,1.0,2.0,1.0,,1.0,,,
393690,Case e appartamenti per vacanze,EFFE 9 APARTMENT - CASA E APPARTAMENTO PER VACANZE,Piazzale Flaminio,9,41.9119827,12.4755378,,1.0,4.0,2.0,,2.0,,,
388690,Case e appartamenti per vacanze,EL BEZZAZI SAMIR,Piazza Costaguti,27,41.8931939,12.4768191,,1.0,1.0,,,,,,
390744,Case e appartamenti per vacanze,EL TUMI,Via della Pisana,21,41.8853182,12.4214027,,,2.0,1.0,,1.0,,,
388804,Case e appartamenti per vacanze,ELEONORA HOUSE,Via del Lago Terrione,91,41.8949674,12.4532504,,1.0,1.0,1.0,1.0,,,,
390311,Case e appartamenti per vacanze,ELEPHANT APARTMENT,Via Bormida,1,41.9161131,12.5037681,,3.0,3.0,2.0,1.0,1.0,,,
392340,Case e appartamenti per vacanze,ELIGIO CAMPO DEI FIORI ROME CASA E APPARTAMENTO PER VACANZE,Via di Sant'Eligio,4,41.8958051,12.4680667,,1.0,2.0,,,,,,
394167,Case e appartamenti per vacanze,ELITE VATICAN REFUGE CASA E APPARTAMENTO PER VACANZE,Via Ottaviano,9,41.9067736,12.4576629,,2.0,6.0,3.0,,3.0,,,
389718,Case e appartamenti per vacanze,ELIZABETH HOUSE,Via Carlo Alberto,26,41.8958858,12.5023191,,2.0,3.0,2.0,1.0,1.0,,,
388790,Case e appartamenti per vacanze,ELLEBIELLE CASA SCIPIONI,Via degli Scipioni,167,41.9095078,12.4615748,,2.0,4.0,3.0,2.0,1.0,,,
389594,Case e appartamenti per vacanze,ELUTA HOLIDAY HOME CASA E APPARTAMENTO PER VACANZE,Circonvallazione Clodia,26,41.9142907,12.4520497,,2.0,5.0,3.0,1.0,2.0,,,
388552,Case e appartamenti per vacanze,ELYROSE,Largo di Sant'Alfonso,2,41.8959347,12.5000386,,,7.0,3.0,1.0,,2.0,,
391714,Case e appartamenti per vacanze,EMERALD LUXURY SUITE APARTMENT,Via del Corso,22,41.9088889,12.4773138,,2.0,1.0,,,,,,
388518,Case e appartamenti per vacanze,EMERENZIANA HOLIDAY,Via Tripoli,152,41.9292054,12.5165831,,3.0,4.0,2.0,,2.0,,,
389334,Case e appartamenti per vacanze,EMI'S GUEST HOUSE,Via Nicolò V,44,41.8998515,12.448772,,2.0,4.0,2.0,,,,,
390041,Case e appartamenti per vacanze,EMMA,Via di Settecamini,99,41.9419574,12.6259717,,2.0,2.0,2.0,2.0,,,,
406675,Case e appartamenti per vacanze,EmmanuEle House Casa e appartamento per Vacanze,Via Tuscolana,755,41.8606064,12.5559992,,1.0,1.0,,,,,,
392821,Case e appartamenti per vacanze,EMPEROR GIULIO CESARE,Via Caposile,2,41.9195577,12.4634507,,2.0,2.0,1.0,,1.0,,,
392755,Case e appartamenti per vacanze,EMPORIUM HOLIDAY HOUSES,Via Giovanni da Empoli,19,41.8733496,12.4794229,,,9.0,5.0,,,,,
402591,Case e appartamenti per vacanze,ENEA LUXURY HOUSE CASA E APPARTAMENTO PER VACANZE,Via Volturno,7,41.9049742,12.4989712,,1.0,2.0,1.0,,1.0,,,
390427,Case e appartamenti per vacanze,ENERGY LINK APARTMENT CASA E APPARTAMENTO PER VACANZE,Via delle Fresie,24,41.880442,12.5627032,,2.0,3.0,2.0,1.0,1.0,,,
390486,Case e appartamenti per vacanze,ENERGY LINK STUDIO APARTMENT,Via dei Mughetti,2,41.8782179,12.5694375,,,1.0,1.0,1.0,,,,
389098,Case e appartamenti per vacanze,ENJOY GIANICOLO,Via Giacinto Bruzzesi,1,41.8868291,12.4606902,,1.0,2.0,1.0,,1.0,,,
389385,Case e appartamenti per vacanze,ENJOY VATICAN HOLIDAY IN ROME - CASA E APPARTAMENTO PER VACANZE,Via Francesco Caracciolo,6,41.9081527,12.4501826,,1.0,3.0,2.0,1.0,1.0,,,
389195,Case e appartamenti per vacanze,ENZHOUSE,Via Cavour,211,41.8947286,12.4929612,,2.0,5.0,3.0,1.0,2.0,,,
388461,Case e appartamenti per vacanze,EPY HOUSE,Via Costantiniana,42,41.991152,12.4884234,,3.0,4.0,2.0,,2.0,,,
393230,Case e appartamenti per vacanze,EQUIZIA HOUS CASA E APPARTAMENTO PER VACANZE,Via Equizia,7,41.89471,12.4984872,,2.0,2.0,,,,,,
388754,Case e appartamenti per vacanze,ER PIRATA,Via Pellegrino Matteucci,41,41.872297,12.4815264,,3.0,3.0,1.0,,,,,
390032,Case e appartamenti per vacanze,ER SAMPIETRINO DE ROMA SPARITA,Via Ottaviano,42,41.9074928,12.4580537,,1.0,4.0,1.0,,,,1.0,
389551,Case e appartamenti per vacanze,ERIDA,Via del Babuino,48,41.9087645,12.4787921,,1.0,3.0,,,,,,
390582,Case e appartamenti per vacanze,ERIKA HOUSE,Via Sebastiano Veniero,78,41.9072867,12.4522764,,3.0,3.0,2.0,1.0,1.0,,,
389236,Case e appartamenti per vacanze,EROI APARTMENT,Via San Tommaso D'Aquino,22,41.9108645,12.4481485,,2.0,1.0,1.0,1.0,,,,
392754,Case e appartamenti per vacanze,ESEDRA LUXURY SUITES 1/ 2 / 3 /,Via Genova,24,41.8992897,12.4922611,,,11.0,6.0,,,,,
408600,Case e appartamenti per vacanze,ESPOSIZIONE ROOF Casa e appartamento per vacanze,Via Torino,29,41.9021853,12.4950274,,2.0,2.0,1.0,,1.0,,,
390356,Case e appartamenti per vacanze,ESPRO,Via Cavour,96,41.8976504,12.4964981,,2.0,6.0,3.0,1.0,1.0,1.0,,
393818,Case e appartamenti per vacanze,Esquilino Marco Casa e appartamento per vacanze,Via Filippo Turati,140,41.8966649,12.5050899,,1.0,2.0,1.0,,1.0,,,
404350,Case e appartamenti per vacanze,ESQUILINO ROOM CASA E APPARTAMENTO PER VACANZE,Via Carlo Alberto,13,41.8966147,12.5002598,,1.0,1.0,,,,,,
390468,Case e appartamenti per vacanze,ESSEGI HOUSE,Via Giana Anguissola,55,41.8413556,12.4982855,,1.0,2.0,1.0,,1.0,,,
389658,Case e appartamenti per vacanze,ESSENTIA - CASA E APPARTAMENTO PER VACANZE,Via Giambattista Soria,54,41.9062741,12.4109177,,1.0,4.0,2.0,,2.0,,,
389648,Case e appartamenti per vacanze,ETTORE ACCOMODATION,Via Cavour,150,41.8965467,12.4953687,,,2.0,1.0,,1.0,,,
393237,Case e appartamenti per vacanze,Eufonia Gemelli Apartment,Via Tommaso Pendola,7,41.9354328,12.4259236,,2.0,4.0,2.0,,2.0,,,
393508,Case e appartamenti per vacanze,EUFONIA VATICAN APARTMENT,Via Otranto,36,41.9102541,12.4568091,,2.0,3.0,2.0,1.0,1.0,,,
393054,Case e appartamenti per vacanze,EUFONIA VINYL FRIENDLY APARTMENT,Via Giorgio Scalia,4,41.9082076,12.4466819,,2.0,4.0,2.0,,2.0,,,
389309,Case e appartamenti per vacanze,EUGENIO 32,Via Principe Eugenio,32,41.8942607,12.507151,,,7.0,3.0,,,,,
390340,Case e appartamenti per vacanze,EULALIA HOLIDAY APARTMENT,Viale Giulio Cesare,237,41.9084837,12.4556353,,2.0,3.0,2.0,1.0,1.0,,,
388893,Case e appartamenti per vacanze,EVA'S HOUSE,Via San Telesforo,9,41.8973849,12.4571798,,2.0,2.0,1.0,,1.0,,,
391077,Case e appartamenti per vacanze,EVE APARTMENT PANTHEON,Via del Seminario,106,41.8990984,12.4778152,,1.0,7.0,3.0,1.0,1.0,,1.0,
392347,Case e appartamenti per vacanze,EXCELLENCE WHITE PETTINARI CASA E APPARTAMENTO PER VACANZE,Via dei Pettinari,40,41.8931897,12.4719708,,1.0,1.0,,,,,,
389037,Case e appartamenti per vacanze,EXCLUSIVE GIULIANA SUITE,Via della Giuliana,35,41.9116363,12.4542245,,2.0,4.0,2.0,,2.0,,,
388659,Case e appartamenti per vacanze,EXPLORING ROME,Via Sebastiano Veniero,22,41.9078234,12.4546252,,,3.0,2.0,,,,,
391036,Case e appartamenti per vacanze,FADA HOUSE,Via Calabria,7,41.9101242,12.4975837,,2.0,6.0,3.0,1.0,1.0,1.0,,
392657,Case e appartamenti per vacanze,FALSATAFF ST.PETER CASA E APPARTAMENTO PER VACANZE,Borgo Vittorio,9,41.9040698,12.462443,,1.0,4.0,3.0,2.0,1.0,,,
402333,Case e appartamenti per vacanze,Famagosta Home at Vatican City CASA E APPARTAMENTO PER VACANZE,Via Famagosta,45,41.9097273,12.4561605,,1.0,3.0,2.0,1.0,1.0,,,
392382,Case e appartamenti per vacanze,FAMAGOSTA LUXURY APARTMENT,Via Famagosta,63,41.9096133,12.4555906,,2.0,2.0,1.0,,1.0,,,
394083,Case e appartamenti per vacanze,FAMILY ART FLAT Casa e appartamento per vacanze,Via Cardinal Mistrangelo,39,41.8984231,12.434543,,2.0,7.0,3.0,,2.0,1.0,,
391097,Case e appartamenti per vacanze,FANCY COLOSSEUM,Via del Colosseo,2 A,41.8930372,12.4890596,,3.0,4.0,2.0,,2.0,,,
389096,Case e appartamenti per vacanze,FANTAFLAT,Via Angelo Emo,11,41.9063626,12.4493878,,3.0,2.0,1.0,,1.0,,,
389646,Case e appartamenti per vacanze,FANTASIE DI TRASTEVERE,Via di Santa Dorotea,7,41.8919601,12.468309,,1.0,2.0,1.0,,1.0,,,
394382,Case e appartamenti per vacanze,Farnesina Suite Casa e Appartamento per vacanze,Via della Farnesina,103,41.9410401,12.4614773,,2.0,1.0,,,,,,
389283,Case e appartamenti per vacanze,FASANA 21,Via Fasana,21,41.919535,12.4572757,,2.0,7.0,3.0,,2.0,1.0,,
391508,Case e appartamenti per vacanze,FASHION DISTRICT TOWN HOUSE,Via del Corso,504,41.9083236,12.4772484,,2.0,10.0,5.0,,5.0,,,
393052,Case e appartamenti per vacanze,FASHION DISTRICT TOWN HOUSE 2,Via del Corso,504,41.9083236,12.4772484,,2.0,3.0,2.0,1.0,1.0,,,
408351,Case e appartamenti per vacanze,FATTORIA MOLINARIO CASA E APPARTAMENTO PER VACANZE,Via dei Casali Molinario,3,41.964164,12.4885834,,2.0,2.0,1.0,,1.0,,,
390981,Case e appartamenti per vacanze,Feeling - Vatican District - Casa e Appartamento per Vacanze,Via Francesco Caracciolo,6,41.9081527,12.4501826,,2.0,2.0,1.0,,1.0,,,
391358,Case e appartamenti per vacanze,FELINE HOUSE,Via dei Riari,59,41.8934559,12.4648506,,2.0,4.0,2.0,,2.0,,,
388335,Case e appartamenti per vacanze,FERIAE ROMANAE,Via Jugoslavia,7,41.9333633,12.4754261,,3.0,4.0,2.0,,2.0,,,
388823,Case e appartamenti per vacanze,FESTINA LENTE CASA VACANZE,Via Barletta,17,41.909961,12.457781,,2.0,5.0,3.0,1.0,2.0,,,
388506,Case e appartamenti per vacanze,FICO BLU,Vicolo del Fico,11,41.8996332,12.4701469,,3.0,3.0,2.0,1.0,1.0,,,
408451,Case e appartamenti per vacanze,FICUS CORNER DI NUPIERI PAOLA MARIA Casa e appartamento per vacanze,Via Carlo Zucchi,9,41.8944992,12.4321309,,1.0,4.0,2.0,,2.0,,,
390845,Case e appartamenti per vacanze,FIENILI HOLIDAYS,Via dei Fienili,58 A,41.8909105,12.4825336,,,1.0,1.0,1.0,,,,
394000,Case e appartamenti per vacanze,Fifty Apartments Rome Casa e appartamento per vacanze,Piazza dei Consoli,50,41.8616322,12.5573313,,2.0,4.0,2.0,,2.0,,,
393035,Case e appartamenti per vacanze,FIFTYNINE LUXURY APARTMENTS ROMA INT. 10,Via della Frezza,56,41.9070351,12.4767496,,2.0,2.0,1.0,,1.0,,,
392892,Case e appartamenti per vacanze,FIFTYNINE LUXURY APARTMENTS ROMA INT. 13,Via della Frezza,56,41.9070351,12.4767496,,2.0,1.0,1.0,1.0,,,,
391473,Case e appartamenti per vacanze,FIFTYNINE LUXURY APARTMENTS ROMA INT. 16,Via della Frezza,56,41.9070351,12.4767496,,2.0,2.0,1.0,,1.0,,,
391432,Case e appartamenti per vacanze,FIFTYNINE LUXURY APARTMENTS ROMA INT. 19,Via della Frezza,56,41.9070351,12.4767496,,2.0,1.0,1.0,1.0,,,,
392989,Case e appartamenti per vacanze,FIFTYNINE LUXURY APARTMENTS ROMA INT.2,Via della Frezza,56,41.9070351,12.4767496,,2.0,1.0,1.0,1.0,,,,
392827,Case e appartamenti per vacanze,FIFTYNINE LUXURY APARTMENTS ROMA INT. 3,Via della Frezza,56,41.9070351,12.4767496,,2.0,2.0,1.0,,1.0,,,
392924,Case e appartamenti per vacanze,FIFTYNINE LUXURY APARTMENTS ROMA INT. 7,Via della Frezza,56,41.9070351,12.4767496,,2.0,1.0,1.0,1.0,,,,
390369,Case e appartamenti per vacanze,FILARMONICA HOUSE 1,Via Flaminia,122,41.9170576,12.4738647,,2.0,3.0,3.0,3.0,,,,
392897,Case e appartamenti per vacanze,FILIBERTO APARTMENT,Via Emanuele Filiberto,125,41.8912473,12.5060756,,2.0,2.0,1.0,,1.0,,,
388882,Case e appartamenti per vacanze,FINALLY ROMA APT,Via Catone,34,41.9075113,12.4587103,,3.0,9.0,3.0,,,3.0,,
391134,Case e appartamenti per vacanze,Fiorentini Charme,Vicolo Orbitelli,15,41.8989123,12.4654674,,2.0,4.0,2.0,,2.0,,,
389060,Case e appartamenti per vacanze,FIORI CHARME,Via Giulia,200,41.8942904,12.4698677,,2.0,2.0,1.0,,1.0,,,
394124,Case e appartamenti per vacanze,FIRENZE HOLIDAY INN 1 - CASA E APPARTAMENTO PER VACANZE,Via Firenze,32,41.9024083,12.4938426,,2.0,7.0,4.0,1.0,3.0,,,
392100,Case e appartamenti per vacanze,FLAMINIA 36 LUXURY HOME,Via Flaminia,36,42.085607,12.4849369,,1.0,3.0,2.0,1.0,1.0,,,
393504,Case e appartamenti per vacanze,Flaminia Charme Casa e appartamento per vacanze,Via dell'Arco de' Ginnasi,9,41.8954658,12.4779171,,2.0,2.0,,,,,,
389844,Case e appartamenti per vacanze,FLAMINIA HOUSE CASA E APPARTAMENTO PER VACANZE,Vicolo delle Palline,10,41.9035038,12.4602787,,2.0,3.0,2.0,1.0,1.0,,,
391297,Case e appartamenti per vacanze,FLAMINIA/LAVINIA/DOMITILLA ROMANA-CLAUDIA/DIANA IN LATERANO,Via di San Giovanni in Laterano,262,41.8874569,12.5019983,,3.0,15.0,10.0,,,,,
390076,Case e appartamenti per vacanze,FLAMINIO,Via Giuseppe Sacconi,19,41.9305026,12.4670513,,2.0,4.0,2.0,,2.0,,,
390186,Case e appartamenti per vacanze,FLAMINIO 80 CASA E APPARTAMENTO PER VACANZE,Lungotevere Flaminio,80,41.9292058,12.4616971,,2.0,4.0,3.0,2.0,1.0,,,
389213,Case e appartamenti per vacanze,FLAMINIO BUTTERFLY HOUSE,Piazza Antonio Mancini,4,41.9303573,12.4648389,,1.0,2.0,1.0,,1.0,,,
390979,Case e appartamenti per vacanze,FLAMINIO FELIX SUITE,Lungotevere Flaminio,30,41.921873,12.4704875,,2.0,3.0,2.0,1.0,1.0,,,
389259,Case e appartamenti per vacanze,FLAMINIO HOLIDAYS,Viale Pinturicchio,19,41.9324137,12.4668324,,2.0,5.0,3.0,1.0,2.0,,,
392770,Case e appartamenti per vacanze,FLATINROME FIERA FIVE,Via Lorenzo Allievi,8,41.8174709,12.3450015,,2.0,2.0,,,,,,
392742,Case e appartamenti per vacanze,FLATINROME FIERA THREE,Via Lorenzo Allievi,8,41.8174709,12.3450015,,2.0,2.0,,,,,,
391253,Case e appartamenti per vacanze,FLATINROME FIERA TWO,Via Lorenzo Allievi,8,41.8174709,12.3450015,,2.0,2.0,1.0,,1.0,,,
392358,Case e appartamenti per vacanze,FLATINROME FIERA UNO CASA E APPARTAMENTO PER VACANZE,Via Lorenzo Allievi,8,41.8174709,12.3450015,,2.0,2.0,1.0,,1.0,,,
392876,Case e appartamenti per vacanze,FLATINROME TERMINI TWO,Via Volturno,2 C,41.9051593,12.4990167,,2.0,5.0,3.0,1.0,2.0,,,
391991,Case e appartamenti per vacanze,FLATINROME TRASTEVERE A,Via della Luce,41,41.8860634,12.4730136,,2.0,8.0,3.0,,1.0,2.0,,
392456,Case e appartamenti per vacanze,FLATINROME TRASTEVERE B,Via della Luce,41,41.8860634,12.4730136,,2.0,8.0,3.0,,1.0,2.0,,
392592,Case e appartamenti per vacanze,FLATINROME TRASTEVERE C,Via della Luce,41,41.8860634,12.4730136,,2.0,7.0,3.0,,2.0,1.0,,
394062,Case e appartamenti per vacanze,FLATINROME TRASTEVERE G CASA E APPARTAMENTO PER VACANZE,Via della Luce,37,41.8856068,12.4731765,,2.0,6.0,2.0,,,2.0,,
389307,Case e appartamenti per vacanze,flaTminio modern and nice apartment in Rome Casa e appartamento per vacanze,Via Giovanni Battista Tiepolo,34,41.9240028,12.4692337,,1.0,2.0,,,,,,
391156,Case e appartamenti per vacanze,Flavia Rooftop Apartments 2,Via Flavia,96,41.9075756,12.4977353,,2.0,7.0,2.0,,,1.0,1.0,
393618,Case e appartamenti per vacanze,Flora Casa e appartamento per vacanze,Via Della Penna,59,41.9095446,12.4748966,,1.0,2.0,1.0,,1.0,,,
393548,Case e appartamenti per vacanze,FLORIDO BLOSSOM,Via Genova,18,41.8994152,12.4920647,,2.0,7.0,4.0,1.0,3.0,,,
391910,Case e appartamenti per vacanze,FLORIDO LILAC,Via Genova,18,41.8994152,12.4920647,,2.0,2.0,1.0,,1.0,,,
393543,Case e appartamenti per vacanze,FLORIDO LOFT,Via Genova,18,41.8994152,12.4920647,,2.0,4.0,,,,,,
393544,Case e appartamenti per vacanze,FLORIDO MUSICA,Via Genova,18,41.8994152,12.4920647,,2.0,5.0,3.0,1.0,2.0,,,
391914,Case e appartamenti per vacanze,FLORIDO OASIS,Via Genova,18,41.8994152,12.4920647,,2.0,2.0,1.0,,1.0,,,
393542,Case e appartamenti per vacanze,FLORIDO PATIO,Via Genova,18,41.8994152,12.4920647,,2.0,5.0,3.0,1.0,2.0,,,
388773,Case e appartamenti per vacanze,FLORJE HOUSE,Via Santamaura,15,41.9078833,12.4537991,,3.0,5.0,2.0,,1.0,1.0,,
391157,Case e appartamenti per vacanze,FLOUR SUITE Casa e appartamento per vacanze,Via del Monte della Farina,42,41.8948487,12.474991,,2.0,6.0,3.0,,3.0,,,
389750,Case e appartamenti per vacanze,FLYING HOME,Piazza Mignanelli,25,41.9049619,12.4831708,,1.0,3.0,2.0,1.0,1.0,,,
392842,Case e appartamenti per vacanze,FOLIA DOMUS,Via Ostia,16,41.9093729,12.4538962,,1.0,2.0,1.0,,1.0,,,
389211,Case e appartamenti per vacanze,FONTANA DI TREVI CHARMING APARTMENT,Vicolo dei Modelli,61,41.9005489,12.4843916,,2.0,2.0,1.0,,1.0,,,
389067,Case e appartamenti per vacanze,FOR WINDS APARTMENT,Viale di Villa Pamphili,75,41.8782416,12.4562596,,2.0,2.0,1.0,,1.0,,,
392911,Case e appartamenti per vacanze,FORLANINI FLATS,Via Portuense,471,41.8614831,12.4525684,,,19.0,10.0,,,,,
392553,Case e appartamenti per vacanze,FORNACI 38 C.A.V. 1,Via delle Fornaci,38,41.8986668,12.4561082,,2.0,2.0,,,,,,
392039,Case e appartamenti per vacanze,FORNACI 38 C.A.V. 10,Via delle Fornaci,38,41.8986668,12.4561082,,2.0,2.0,2.0,2.0,,,,
392028,Case e appartamenti per vacanze,FORNACI 38 C.A.V. 11,Via delle Fornaci,38,41.8986668,12.4561082,,2.0,2.0,2.0,2.0,,,,
392570,Case e appartamenti per vacanze,FORNACI 38 C.A.V. 12,Via delle Fornaci,38,41.8986668,12.4561082,,2.0,2.0,2.0,2.0,,,,
392029,Case e appartamenti per vacanze,FORNACI 38 C.A.V. 13,Via delle Fornaci,38,41.8986668,12.4561082,,2.0,2.0,2.0,2.0,,,,
392030,Case e appartamenti per vacanze,FORNACI 38 C.A.V. 14,Via delle Fornaci,38,41.8986668,12.4561082,,2.0,1.0,1.0,1.0,,,,
392546,Case e appartamenti per vacanze,FORNACI 38 C.A.V. 15,Via delle Fornaci,38,41.8986668,12.4561082,,2.0,2.0,,,,,,
392031,Case e appartamenti per vacanze,FORNACI 38 C.A.V. 16,Via delle Fornaci,38,41.8986668,12.4561082,,2.0,2.0,,,,,,
392048,Case e appartamenti per vacanze,FORNACI 38 C.A.V. 17,Via delle Fornaci,38,41.8986668,12.4561082,,2.0,2.0,,,,,,
392032,Case e appartamenti per vacanze,FORNACI 38 C.A.V. 18,Via delle Fornaci,38,41.8986668,12.4561082,,2.0,2.0,,,,,,
392062,Case e appartamenti per vacanze,FORNACI 38 C.A.V. 19,Via delle Fornaci,38,41.8986668,12.4561082,,2.0,2.0,1.0,,1.0,,,
392586,Case e appartamenti per vacanze,FORNACI 38 C.A.V. 2,Via delle Fornaci,38,41.8986668,12.4561082,,2.0,2.0,,,,,,
392568,Case e appartamenti per vacanze,FORNACI 38 C.A.V. 3,Via delle Fornaci,38,41.8986668,12.4561082,,2.0,2.0,,,,,,
392025,Case e appartamenti per vacanze,FORNACI 38 C.A.V. 4,Via delle Fornaci,38,41.8986668,12.4561082,,2.0,2.0,,,,,,
392060,Case e appartamenti per vacanze,FORNACI 38 C.A.V. 5,Via delle Fornaci,38,41.8986668,12.4561082,,2.0,2.0,,,,,,
392026,Case e appartamenti per vacanze,FORNACI 38 C.A.V. 6,Via delle Fornaci,38,41.8986668,12.4561082,,2.0,2.0,,,,,,
392569,Case e appartamenti per vacanze,FORNACI 38 C.A.V. 7,Via delle Fornaci,38,41.8986668,12.4561082,,2.0,2.0,,,,,,
392027,Case e appartamenti per vacanze,FORNACI 38 C.A.V. 8,Via delle Fornaci,38,41.8986668,12.4561082,,2.0,2.0,,,,,,
392061,Case e appartamenti per vacanze,FORNACI 38 C.A.V. 9,Via delle Fornaci,38,41.8986668,12.4561082,,2.0,1.0,1.0,1.0,,,,
393591,Case e appartamenti per vacanze,FORNACI 48 CASA E APPARTAMENTO PER VACANZE,Via delle Fornaci,48,41.8973881,12.4566687,,1.0,2.0,1.0,,1.0,,,
